sale_line_id,sale_date,store_id,product_id,quantity,unit_price,promotion_code,payment_method,source_branch,product_name,category,store_name,city,region,discount_pct,campaign_name,start_date,end_date,gross_sales,discount_amount,net_sales,month,week,day_name,sales_target
L00417,2026-04-10,S02,P013,1,135000,PROMO20,Cash,Bogota,Hair Dryer,Personal Care,Bogotá Centro,Bogotá,Central,0.2,Personal Care Month,2026-04-01,2026-04-25,135000,27000.0,108000.0,2026-04,15,Friday,25000000
L00418,2026-02-20,S02,P005,3,220000,,Cash,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,660000,0.0,660000.0,2026-02,8,Friday,23000000
L00419,2026-04-05,S02,P012,1,35000,,Cash,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-04,14,Sunday,25000000
L00420,2026-04-07,S02,P004,2,390000,,Card,Bogota,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,780000,0.0,780000.0,2026-04,15,Tuesday,25000000
L00421,2026-02-22,S02,P008,1,78000,,Transfer,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,78000,0.0,78000.0,2026-02,8,Sunday,23000000
L00422,2026-02-09,S02,P013,1,135000,,Transfer,Bogota,Hair Dryer,Personal Care,Bogotá Centro,Bogotá,Central,0.0,,,,135000,0.0,135000.0,2026-02,7,Monday,23000000
L00423,2026-02-17,S02,P012,2,35000,,Card,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,70000,0.0,70000.0,2026-02,8,Tuesday,23000000
L00424,2026-04-11,S02,P009,1,92000,,Transfer,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,92000,0.0,92000.0,2026-04,15,Saturday,25000000
L00425,2026-04-25,S02,P005,2,220000,,Transfer,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,440000,0.0,440000.0,2026-04,17,Saturday,25000000
L00426,2026-02-08,S02,P013,1,135000,,Transfer,Bogota,Hair Dryer,Personal Care,Bogotá Centro,Bogotá,Central,0.0,,,,135000,0.0,135000.0,2026-02,6,Sunday,23000000
L00427,2026-02-21,S02,P006,3,165000,,Transfer,Bogota,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,495000,0.0,495000.0,2026-02,8,Saturday,23000000
L00428,2026-03-15,S02,P008,2,78000,,Card,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,156000,0.0,156000.0,2026-03,11,Sunday,24000000
L00429,2026-04-17,S02,P005,1,220000,,Card,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,220000,0.0,220000.0,2026-04,16,Friday,25000000
L00430,2026-04-08,S02,P008,1,78000,,Transfer,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,78000,0.0,78000.0,2026-04,15,Wednesday,25000000
L00431,2026-03-20,S02,P005,1,220000,PROMO12,Cash,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.12,Audio Campaign,2026-03-15,2026-04-05,220000,26400.0,193600.0,2026-03,12,Friday,24000000
L00432,2026-04-22,S02,P006,1,165000,,Cash,Bogota,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,165000,0.0,165000.0,2026-04,17,Wednesday,25000000
L00433,2026-02-17,S02,P003,1,175000,,Card,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,175000,0.0,175000.0,2026-02,8,Tuesday,23000000
L00434,2026-02-19,S02,P009,1,92000,,Transfer,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,92000,0.0,92000.0,2026-02,8,Thursday,23000000
L00435,2026-04-14,S02,P007,1,310000,PROMO10B,Card,Bogota,Smartwatch Active,Electronics,Bogotá Centro,Bogotá,Central,0.1,Wearables Week,2026-04-10,2026-04-30,310000,31000.0,279000.0,2026-04,16,Tuesday,25000000
L00436,2026-04-05,S02,P003,2,175000,,Cash,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,350000,0.0,350000.0,2026-04,14,Sunday,25000000
L00437,2026-02-25,S02,P002,1,285000,,Cash,Bogota,Coffee Maker Premium,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,285000,0.0,285000.0,2026-02,9,Wednesday,23000000
L00438,2026-04-29,S02,P008,2,78000,,Card,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,156000,0.0,156000.0,2026-04,18,Wednesday,25000000
L00439,2026-02-19,S02,P013,1,135000,,Card,Bogota,Hair Dryer,Personal Care,Bogotá Centro,Bogotá,Central,0.0,,,,135000,0.0,135000.0,2026-02,8,Thursday,23000000
L00440,2026-03-10,S02,P010,1,115000,,Transfer,Bogota,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,115000,0.0,115000.0,2026-03,11,Tuesday,24000000
L00441,2026-04-10,S02,P009,2,92000,,Card,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,184000,0.0,184000.0,2026-04,15,Friday,25000000
L00442,2026-03-03,S02,P012,1,35000,,Cash,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-03,10,Tuesday,24000000
L00443,2026-04-08,S02,P010,1,115000,,Card,Bogota,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,115000,0.0,115000.0,2026-04,15,Wednesday,25000000
L00444,2026-03-08,S02,P002,1,285000,,Transfer,Bogota,Coffee Maker Premium,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,285000,0.0,285000.0,2026-03,10,Sunday,24000000
L00445,2026-04-27,S02,P009,2,92000,,Card,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,184000,0.0,184000.0,2026-04,18,Monday,25000000
L00446,2026-02-16,S02,P002,2,285000,,Cash,Bogota,Coffee Maker Premium,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,570000,0.0,570000.0,2026-02,8,Monday,23000000
L00447,2026-04-03,S02,P008,3,78000,,Cash,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,234000,0.0,234000.0,2026-04,14,Friday,25000000
L00448,2026-03-10,S02,P009,1,92000,PROMO08,Transfer,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.08,Home Office,2026-02-20,2026-03-10,92000,7360.0,84640.0,2026-03,11,Tuesday,24000000
L00449,2026-02-01,S02,P001,2,145000,,Cash,Bogota,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,290000,0.0,290000.0,2026-02,5,Sunday,23000000
L00450,2026-04-20,S02,P010,2,115000,,Card,Bogota,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,230000,0.0,230000.0,2026-04,17,Monday,25000000
L00451,2026-03-15,S02,P001,3,145000,,Cash,Bogota,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,435000,0.0,435000.0,2026-03,11,Sunday,24000000
L00452,2026-02-07,S02,P010,1,115000,,Cash,Bogota,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,115000,0.0,115000.0,2026-02,6,Saturday,23000000
L00453,2026-03-08,S02,P008,1,78000,,Transfer,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,78000,0.0,78000.0,2026-03,10,Sunday,24000000
L00454,2026-03-29,S02,P001,1,145000,,Cash,Bogota,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,145000,0.0,145000.0,2026-03,13,Sunday,24000000
L00455,2026-04-23,S02,P005,1,220000,,Cash,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,220000,0.0,220000.0,2026-04,17,Thursday,25000000
L00456,2026-03-10,S02,P012,1,35000,,Transfer,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-03,11,Tuesday,24000000
L00457,2026-04-17,S02,P014,1,198000,,Card,Bogota,Electric Shaver,Personal Care,Bogotá Centro,Bogotá,Central,0.0,,,,198000,0.0,198000.0,2026-04,16,Friday,25000000
L00458,2026-04-09,S02,P004,2,390000,,Card,Bogota,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,780000,0.0,780000.0,2026-04,15,Thursday,25000000
L00459,2026-04-20,S02,P006,1,165000,,Card,Bogota,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,165000,0.0,165000.0,2026-04,17,Monday,25000000
L00460,2026-04-12,S02,P007,1,310000,PROMO10B,Card,Bogota,Smartwatch Active,Electronics,Bogotá Centro,Bogotá,Central,0.1,Wearables Week,2026-04-10,2026-04-30,310000,31000.0,279000.0,2026-04,15,Sunday,25000000
L00461,2026-04-10,S02,P009,1,92000,,Cash,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,92000,0.0,92000.0,2026-04,15,Friday,25000000
L00462,2026-02-21,S02,P008,3,78000,,Transfer,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,234000,0.0,234000.0,2026-02,8,Saturday,23000000
L00463,2026-02-24,S02,P008,2,78000,,Transfer,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,156000,0.0,156000.0,2026-02,9,Tuesday,23000000
L00464,2026-04-08,S02,P013,1,135000,,Card,Bogota,Hair Dryer,Personal Care,Bogotá Centro,Bogotá,Central,0.0,,,,135000,0.0,135000.0,2026-04,15,Wednesday,25000000
L00465,2026-02-20,S02,P006,2,165000,,Card,Bogota,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,330000,0.0,330000.0,2026-02,8,Friday,23000000
L00466,2026-04-02,S02,P012,2,35000,,Cash,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,70000,0.0,70000.0,2026-04,14,Thursday,25000000
L00467,2026-03-31,S02,P008,1,78000,,Cash,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,78000,0.0,78000.0,2026-03,14,Tuesday,24000000
L00468,2026-02-21,S02,P004,1,390000,,Card,Bogota,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,390000,0.0,390000.0,2026-02,8,Saturday,23000000
L00469,2026-02-25,S02,P003,1,175000,,Card,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,175000,0.0,175000.0,2026-02,9,Wednesday,23000000
L00470,2026-04-25,S02,P010,1,115000,,Transfer,Bogota,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,115000,0.0,115000.0,2026-04,17,Saturday,25000000
L00471,2026-02-26,S02,P010,2,115000,,Cash,Bogota,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,230000,0.0,230000.0,2026-02,9,Thursday,23000000
L00472,2026-03-10,S02,P005,1,220000,,Transfer,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,220000,0.0,220000.0,2026-03,11,Tuesday,24000000
L00473,2026-04-27,S02,P014,3,198000,,Cash,Bogota,Electric Shaver,Personal Care,Bogotá Centro,Bogotá,Central,0.0,,,,594000,0.0,594000.0,2026-04,18,Monday,25000000
L00474,2026-04-13,S02,P007,1,310000,,Cash,Bogota,Smartwatch Active,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,310000,0.0,310000.0,2026-04,16,Monday,25000000
L00475,2026-04-25,S02,P012,1,35000,,Card,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-04,17,Saturday,25000000
L00476,2026-02-17,S02,P003,1,175000,,Transfer,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,175000,0.0,175000.0,2026-02,8,Tuesday,23000000
L00477,2026-04-27,S02,P003,1,175000,,Card,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,175000,0.0,175000.0,2026-04,18,Monday,25000000
L00478,2026-02-21,S02,P012,1,35000,,Cash,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-02,8,Saturday,23000000
L00479,2026-04-06,S02,P008,3,78000,,Transfer,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,234000,0.0,234000.0,2026-04,15,Monday,25000000
L00480,2026-03-20,S02,P008,1,78000,,Cash,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,78000,0.0,78000.0,2026-03,12,Friday,24000000
L00481,2026-02-15,S02,P004,1,390000,,Transfer,Bogota,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,390000,0.0,390000.0,2026-02,7,Sunday,23000000
L00482,2026-02-23,S02,P003,1,175000,,Card,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,175000,0.0,175000.0,2026-02,9,Monday,23000000
L00483,2026-02-04,S02,P006,1,165000,,Card,Bogota,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,165000,0.0,165000.0,2026-02,6,Wednesday,23000000
L00484,2026-04-08,S02,P008,3,78000,,Transfer,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,234000,0.0,234000.0,2026-04,15,Wednesday,25000000
L00485,2026-03-22,S02,P009,2,92000,,Cash,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,184000,0.0,184000.0,2026-03,12,Sunday,24000000
L00486,2026-03-17,S02,P001,1,145000,,Card,Bogota,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,145000,0.0,145000.0,2026-03,12,Tuesday,24000000
L00487,2026-04-04,S02,P012,1,35000,,Card,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-04,14,Saturday,25000000
L00488,2026-02-18,S02,P010,1,115000,,Cash,Bogota,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,115000,0.0,115000.0,2026-02,8,Wednesday,23000000
L00489,2026-03-08,S02,P003,3,175000,,Cash,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,525000,0.0,525000.0,2026-03,10,Sunday,24000000
L00490,2026-04-08,S02,P009,2,92000,,Cash,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,184000,0.0,184000.0,2026-04,15,Wednesday,25000000
L00491,2026-03-20,S02,P003,2,175000,,Card,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,350000,0.0,350000.0,2026-03,12,Friday,24000000
L00492,2026-04-03,S02,P013,2,135000,,Cash,Bogota,Hair Dryer,Personal Care,Bogotá Centro,Bogotá,Central,0.0,,,,270000,0.0,270000.0,2026-04,14,Friday,25000000
L00493,2026-03-22,S02,P012,3,35000,,Card,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,105000,0.0,105000.0,2026-03,12,Sunday,24000000
L00494,2026-02-14,S02,P012,1,35000,,Card,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-02,7,Saturday,23000000
L00495,2026-02-11,S02,P012,1,35000,,Transfer,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-02,7,Wednesday,23000000
L00496,2026-04-27,S02,P003,2,175000,,Transfer,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,350000,0.0,350000.0,2026-04,18,Monday,25000000
L00497,2026-02-22,S02,P008,1,78000,,Transfer,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,78000,0.0,78000.0,2026-02,8,Sunday,23000000
L00498,2026-02-17,S02,P003,1,175000,,Card,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,175000,0.0,175000.0,2026-02,8,Tuesday,23000000
L00499,2026-02-11,S02,P005,1,220000,,Cash,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,220000,0.0,220000.0,2026-02,7,Wednesday,23000000
L00500,2026-03-25,S02,P006,1,165000,,Cash,Bogota,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,165000,0.0,165000.0,2026-03,13,Wednesday,24000000
L00501,2026-04-14,S02,P005,1,220000,,Transfer,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,220000,0.0,220000.0,2026-04,16,Tuesday,25000000
L00502,2026-03-24,S02,P011,2,138000,,Transfer,Bogota,Keyboard Compact,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,276000,0.0,276000.0,2026-03,13,Tuesday,24000000
L00503,2026-02-08,S02,P009,2,92000,,Cash,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,184000,0.0,184000.0,2026-02,6,Sunday,23000000
L00504,2026-03-14,S02,P005,1,220000,,Transfer,Bogota,Wireless Headphones,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,220000,0.0,220000.0,2026-03,11,Saturday,24000000
L00505,2026-03-10,S02,P009,2,92000,,Cash,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,184000,0.0,184000.0,2026-03,11,Tuesday,24000000
L00506,2026-03-29,S02,P012,1,35000,,Transfer,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-03,13,Sunday,24000000
L00507,2026-04-13,S02,P004,1,390000,,Transfer,Bogota,Air Fryer 4L,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,390000,0.0,390000.0,2026-04,16,Monday,25000000
L00508,2026-02-01,S02,P012,2,35000,,Cash,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,70000,0.0,70000.0,2026-02,5,Sunday,23000000
L00509,2026-04-12,S02,P010,3,115000,,Card,Bogota,Ergonomic Mouse,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,345000,0.0,345000.0,2026-04,15,Sunday,25000000
L00510,2026-02-27,S02,P008,1,78000,,Card,Bogota,USB-C Charger,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,78000,0.0,78000.0,2026-02,9,Friday,23000000
L00511,2026-03-01,S02,P009,1,92000,,Card,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,92000,0.0,92000.0,2026-03,9,Sunday,24000000
L00512,2026-02-24,S02,P009,1,92000,PROMO08,Cash,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.08,Home Office,2026-02-20,2026-03-10,92000,7360.0,84640.0,2026-02,9,Tuesday,23000000
L00513,2026-02-09,S02,P003,1,175000,,Transfer,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,175000,0.0,175000.0,2026-02,7,Monday,23000000
L00514,2026-02-16,S02,P001,3,145000,,Transfer,Bogota,Coffee Maker Basic,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,435000,0.0,435000.0,2026-02,8,Monday,23000000
L00515,2026-04-24,S02,P006,1,165000,,Card,Bogota,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,165000,0.0,165000.0,2026-04,17,Friday,25000000
L00516,2026-02-15,S02,P009,1,92000,,Cash,Bogota,Desk Lamp LED,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,92000,0.0,92000.0,2026-02,7,Sunday,23000000
L00517,2026-03-27,S02,P006,2,165000,,Cash,Bogota,Bluetooth Speaker,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,330000,0.0,330000.0,2026-03,13,Friday,24000000
L00518,2026-04-30,S02,P007,1,310000,,Transfer,Bogota,Smartwatch Active,Electronics,Bogotá Centro,Bogotá,Central,0.0,,,,310000,0.0,310000.0,2026-04,18,Thursday,25000000
L00519,2026-02-25,S02,P003,1,175000,,Transfer,Bogota,Blender 500W,Small Appliances,Bogotá Centro,Bogotá,Central,0.0,,,,175000,0.0,175000.0,2026-02,9,Wednesday,23000000
L00520,2026-03-26,S02,P012,1,35000,,Cash,Bogota,Notebook Pack,Home & Office,Bogotá Centro,Bogotá,Central,0.0,,,,35000,0.0,35000.0,2026-03,13,Thursday,24000000
L00521,2026-04-08,S03,P015,1,86000,,Cash,Medellin,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,86000,0.0,86000.0,2026-04,15,Wednesday,22500000
L00522,2026-04-18,S03,P012,1,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-04,16,Saturday,22500000
L00523,2026-03-29,S03,P010,1,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-03,13,Sunday,21500000
L00524,2026-02-10,S03,P010,2,115000,,Transfer,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,230000,0.0,230000.0,2026-02,7,Tuesday,20500000
L00525,2026-02-15,S03,P002,1,285000,,Card,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,285000,0.0,285000.0,2026-02,7,Sunday,20500000
L00526,2026-04-16,S03,P004,2,390000,,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,780000,0.0,780000.0,2026-04,16,Thursday,22500000
L00527,2026-02-10,S03,P008,1,78000,,Card,Medellin,USB-C Charger,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,78000,0.0,78000.0,2026-02,7,Tuesday,20500000
L00528,2026-04-29,S03,P014,2,198000,,Transfer,Medellin,Electric Shaver,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,396000,0.0,396000.0,2026-04,18,Wednesday,22500000
L00529,2026-02-27,S03,P002,1,285000,,Transfer,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,285000,0.0,285000.0,2026-02,9,Friday,20500000
L00530,2026-02-12,S03,P002,2,285000,,Cash,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,570000,0.0,570000.0,2026-02,7,Thursday,20500000
L00531,2026-04-16,S03,P009,2,92000,,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,184000,0.0,184000.0,2026-04,16,Thursday,22500000
L00532,2026-02-27,S03,P001,1,145000,,Transfer,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-02,9,Friday,20500000
L00533,2026-04-19,S03,P010,3,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,345000,0.0,345000.0,2026-04,16,Sunday,22500000
L00534,2026-04-01,S03,P005,1,220000,,Card,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-04,14,Wednesday,22500000
L00535,2026-02-17,S03,P013,2,135000,,Cash,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,270000,0.0,270000.0,2026-02,8,Tuesday,20500000
L00536,2026-02-05,S03,P009,1,92000,,Transfer,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-02,6,Thursday,20500000
L00537,2026-02-05,S03,P004,1,390000,,Cash,Medellin,Air Fryer 4L,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,390000,0.0,390000.0,2026-02,6,Thursday,20500000
L00538,2026-02-16,S03,P005,2,220000,,Card,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,440000,0.0,440000.0,2026-02,8,Monday,20500000
L00539,2026-02-06,S03,P002,1,285000,,Cash,Medellin,Coffee Maker Premium,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,285000,0.0,285000.0,2026-02,6,Friday,20500000
L00540,2026-04-08,S03,P010,1,115000,,Cash,Medellin,Ergonomic Mouse,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,115000,0.0,115000.0,2026-04,15,Wednesday,22500000
L00541,2026-03-01,S03,P001,4,145000,,Card,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,580000,0.0,580000.0,2026-03,9,Sunday,21500000
L00542,2026-03-08,S03,P009,1,92000,,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-03,10,Sunday,21500000
L00543,2026-03-16,S03,P013,1,135000,,Cash,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,12,Monday,21500000
L00544,2026-03-27,S03,P013,1,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,13,Friday,21500000
L00545,2026-04-05,S03,P013,1,135000,PROMO20,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.2,Personal Care Month,2026-04-01,2026-04-25,135000,27000.0,108000.0,2026-04,14,Sunday,22500000
L00546,2026-04-25,S03,P015,1,86000,,Cash,Medellin,Digital Scale,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,86000,0.0,86000.0,2026-04,17,Saturday,22500000
L00547,2026-03-21,S03,P013,1,135000,,Transfer,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-03,12,Saturday,21500000
L00548,2026-02-06,S03,P012,1,35000,,Card,Medellin,Notebook Pack,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,35000,0.0,35000.0,2026-02,6,Friday,20500000
L00549,2026-04-18,S03,P005,1,220000,,Card,Medellin,Wireless Headphones,Electronics,Medellín Poblado,Medellín,Northwest,0.0,,,,220000,0.0,220000.0,2026-04,16,Saturday,22500000
L00550,2026-04-29,S03,P001,1,145000,,Card,Medellin,Coffee Maker Basic,Small Appliances,Medellín Poblado,Medellín,Northwest,0.0,,,,145000,0.0,145000.0,2026-04,18,Wednesday,22500000
L00552,2026-02-15,S03,P009,1,92000,,Cash,Medellin,Desk Lamp LED,Home & Office,Medellín Poblado,Medellín,Northwest,0.0,,,,92000,0.0,92000.0,2026-02,7,Sunday,20500000
L00553,2026-04-19,S03,P013,1,135000,,Card,Medellin,Hair Dryer,Personal Care,Medellín Poblado,Medellín,Northwest,0.0,,,,135000,0.0,135000.0,2026-04,16,Sunday,22500000
